budget,id,original_language,popularity,release_date,revenue,status,title,vote_average,vote_count,release_year,return,name_collection,day,month,genre,actors,director
15000000.0,11683,en,93.000000,2005-06-24,46770602.0,Released,Land of the Dead,6.0,395.0,2005,3.12,Living Dead Collection,Friday,June,Horror,"Simon Baker, John Leguizamo, Dennis Hopper, Robert Joy, Asia Argento, Eugene Clark, Joanne Boland, Tony Nappo, Jennifer Baxter, Boyd Banks, Shawn Roberts, Alan van Sprang, Krista Bridges, Phil Fondacaro, Peter Outerbridge, Simon Pegg, Edgar Wright, Gregory Nicotero, Tom Savini, Sasha Roiz, Sandy Kellerman, Ted Ludzik, Erica Olsen, Lara Amersey, Bryan Renfro, Tony Munch, Bruce McFee, Robin Ward, David Sparrow, Richard Clarkin, Devon Bostick, Christopher Russell",George A. Romero
0.0,4889,en,111.000000,1967-11-02,0.0,Released,Billion Dollar Brain,5.3,24.0,1967,0.0,Harry Palmer Collection,Thursday,November,Thriller,"Michael Caine, FranÃ§oise DorlÃ©ac, Karl Malden, Ed Begley, Oskar Homolka, Guy Doleman, Vladek Sheybal, Milo Sperber, Donald Sutherland, Susan George, Jill Mai Meredith",Ken Russell
100000000.0,9738,en,106.000000,2005-06-29,330579719.0,Released,Fantastic Four,5.5,3040.0,2005,3.31,Fantastic Four Collection,Wednesday,June,"Action, Adventure, Fantasy, Science Fiction","Ioan Gruffudd, Jessica Alba, Chris Evans, Michael Chiklis, Julian McMahon, Kerry Washington, Hamish Linklater, Laurie Holden, David Parker, Kevin McNulty, Maria Menounos, Michael Kopsa, Andrew Airlie, Pascale Hutton, Douglas Weston, Stan Lee, Sam Rubin, G. Michael Gray, Patrick Stoner",Tim Story
0.0,1696,en,107.000000,2005-07-22,0.0,Released,The Devil's Rejects,6.6,329.0,2005,0.0,House of 1000 Corpses Collection,Friday,July,"Drama, Horror, Crime","Sid Haig, Bill Moseley, Sheri Moon Zombie, William Forsythe, Ken Foree, Matthew McGrory, Leslie Easterbrook, Geoffrey Lewis, Priscilla Barnes, Dave Sheridan, Kate Norby, Lew Temple, Danny Trejo, Dallas Page, E.G. Daily, Tom Towles, Michael Berryman, P.J. Soles, Deborah Van Valkenburgh, Ginger Lynn Allen, Mary Woronov, Daniel Roebuck, Duane Whitaker, Steve Railsback, Tyler Mane, Kane Hodder, Brian Posehn",Rob Zombie
50000000.0,6519,en,104.000000,2005-08-05,110803676.0,Released,The Dukes of Hazzard,5.1,321.0,2005,2.22,The Dukes Of Hazzard Collection,Friday,August,"Action, Adventure, Comedy","Johnny Knoxville, Seann William Scott, Jessica Simpson, Willie Nelson, Burt Reynolds, M.C. Gainey, James Roday, David Koechner, Michael Weston, Nikki Griffin, Alice Greczyn, Joe Don Baker, Lynda Carter, Kevin Heffernan, Steve Lemme, Michael Roof, Jack Polick, Jacqui Maxwell, Charlie Finn, Therial 'Houseman' DeClouet, Jim Cody Williams, Junior Brown",Jay Chandrasekhar
22000000.0,11453,en,83.000000,2005-08-06,22400154.0,Released,Deuce Bigalow: European Gigolo,4.6,232.0,2005,1.02,Deuce Bigalow Collection,Saturday,August,Comedy,"Rob Schneider, Eddie Griffin, Jeroen KrabbÃ©, Til Schweiger, Hanna Verboom, Oded Fehr, Carlos Ponce, Douglas Sills, Charles Keating, Alex Dimitriades",Mike Bigelow
0.0,22965,en,68.000000,1940-08-12,0.0,Released,Doomed to Die,6.4,5.0,1940,0.0,Mr. Wong Collection,Monday,August,"Comedy, Crime, Mystery, Thriller","Boris Karloff, Marjorie Reynolds, Grant Withers, William Stelling, Catherine Craig, Guy Usher, Henry Brandon, Melvin Lang, Wilbur Mack, Kenneth Harlan, Richard Loo, Tris Coffin, Gibson Gowland, Jack Kennedy, Bill Willmering, Mike Donovan, Maxine Leslie, Moy Ming, Angelo Rossitto",William Nigh
32000000.0,9335,en,87.000000,2005-08-02,85167639.0,Released,Transporter 2,6.2,1076.0,2005,2.66,The Transporter Collection,Tuesday,August,"Action, Thriller, Crime","Jason Statham, Amber Valletta, Kate Nauta, Alessandro Gassman, FranÃ§ois BerlÃ©and, Robert Small, Matthew Modine, Jason Flemyng, Keith David, Ron Madoff",Louis Leterrier
0.0,17386,en,90.000000,1983-09-07,13168027.0,Released,Revenge of the Ninja,5.8,22.0,1983,0.0,Enter the Ninja Collection,Wednesday,September,"Action, Crime, Drama, Thriller","Sho Kosugi, Keith Vitali, Virgil Frye, Arthur Roberts, Mario Gallo, Grace Oshita, Ashley Ferrare, Kane Kosugi, John LaMotta, Mel Hampton, Oscar Rowland, Professor Tanaka, Don Shanks, Joe Pagliuso, Ladd Anderson",Sam Firstenberg
3000000.0,7553,en,94.000000,2005-10-07,18637690.0,Released,Waiting...,6.2,241.0,2005,6.21,Waiting Collection,Friday,October,Comedy,"Ryan Reynolds, Anna Faris, Justin Long, David Koechner, Luis GuzmÃ¡n, Chi McBride, John Francis Daley, Kaitlin Doubleday, Rob Benedict, Alanna Ubach, Vanessa Lengies, Max Kasch, Andy Milonakis, Dane Cook, Jordan Ladd, Emmanuelle Chriqui, Wendie Malick, J.D. Evermore, Anne Ewen, Clay Chamberlin, Travis Resor, Pat Hazell, Skyler Stone, Jordan Werner, Todd Voltz, Skylar Duhe, Lauren Swinney, Wayne Ferrara",Rob McKittrick
0.0,8923,en,109.000000,2005-09-09,3154346.0,Released,Green Street Hooligans,7.1,652.0,2005,0.0,Green Street Hooligans Collection,Friday,September,"Crime, Drama","Elijah Wood, Claire Forlani, Charlie Hunnam, Ross McCall, Leo Gregory, Marc Warren, Rafe Spall, Kieran Bew, Geoff Bell, Henry Goodman, Francis Pope, Christopher Hehir, Terence Jay, David Alexander, Oliver Allison, James Allison, Joel Beckett, Scott Christie, David Carr, Jacob Gaffney, Jamie Kenna, Johnny Palmiero",Lexi Alexander
50000000.0,11968,en,110.000000,2005-09-30,44434439.0,Released,Into the Blue,5.8,466.0,2005,0.89,Into the Blue Collection,Friday,September,"Action, Thriller, Adventure, Crime","Paul Walker, Jessica Alba, Scott Caan, Ashley Scott, Josh Brolin, Chris Taloa, James Frain, Dwayne Adway, Tyson Beckford",John Stockwell
30000000.0,533,en,85.000000,2005-09-04,192452832.0,Released,The Curse of the Were-Rabbit,6.8,660.0,2005,6.42,Wallace & Gromit Collection,Sunday,September,"Adventure, Animation, Comedy, Family","Peter Sallis, Helena Bonham Carter, Ralph Fiennes, Nicholas Smith, Liz Smith, John Thomson, Vincent Ebrahim, Geraldine McEwan, Edward Kelsey, Dicken Ashworth, Robert Horvath, Pete Atkin, Noni Lewis, Ben Whitehead, Christopher Fairbank, James Mather, William Vanderpuye, Mark Gatiss, Peter Kay, Nigel Pilkington","Nick Park, Steve Box"
30000000.0,9763,en,118.000000,2005-06-06,27610873.0,Released,Goal!: The Dream Begins,6.6,244.0,2005,0.92,Goal! Collection,Monday,June,Drama,"Kuno Becker, Alessandro Nivola, Anna Friel, Stephen Dillane, Gary Lewis, Kieran O'Brien, Sean Pertwee, Marcel IureÈ, Tony Plana, Miriam ColÃ³n, Kate Tomlinson, Emma Field-Rayner, Zachary Johnson, Frances Barber, Kevin Knapman, Stephen Graham, Nicholas Lumley",Danny Cannon
0.0,38828,en,95.000000,2005-01-01,0.0,Released,Left Behind III: World at War,4.4,20.0,2005,0.0,Left Behind Collection,Saturday,January,"Action, Adventure, Drama, Fantasy, Science Fiction, Thriller","Louis Gossett, Jr., Kirk Cameron, Brad Johnson, Jessica Steen",Craig R. Baxley
75000000.0,1656,en,129.000000,2005-10-24,142400065.0,Released,The Legend of Zorro,5.9,909.0,2005,1.9,Zorro Collection,Monday,October,"Action, Adventure","Antonio Banderas, Catherine Zeta-Jones, AdriÃ¡n Alonso Barona, Julio Oscar Mechoso, Nick Chinlund, Alexa Benedetti, Rufus Sewell, RaÃºl MÃ©ndez, Brandon Wood, Michael Emerson, Pedro ArmendÃ¡riz Jr., Mary Crosby, Giovanna ZacarÃ­as, Alberto Reyes, Gustavo SÃ¡nchez Parra, Carlos Cobos, Tony Amendola",Martin Campbell
4000000.0,215,en,92.000000,2005-10-28,152925093.0,Released,Saw II,6.3,1288.0,2005,38.23,Saw Collection,Friday,October,Horror,"Tobin Bell, Shawnee Smith, Donnie Wahlberg, Franky G, Glenn Plummer, Beverley Mitchell, Dina Meyer, Emmanuelle Vaugier, Erik Knudsen, Tim Burd, Lyriq Bent, Noam Jenkins, Tony Nappo, Kelly Jones, Vincent Rother",Darren Lynn Bousman
10000000.0,8274,en,94.000000,2005-10-30,0.0,Released,American Pie Presents: Band Camp,5.3,553.0,2005,0.0,American Pie (Spin-off) Collection,Sunday,October,Comedy,"Eugene Levy, Tad Hilgenbrink, Arielle Kebbel, Jason Earles, Crystle Lightning, Matt Barr, Jun Hee Lee, Chris Owen, Lauren C. Mayhew, Angela Little, Jennifer Walcott, Colleen McDermott, Ginger Lynn Allen",Steve Rash
0.0,26845,en,100.000000,1932-04-02,0.0,Released,Tarzan the Ape Man,6.5,42.0,1932,0.0,Tarzan (Johnny Weissmuller series),Saturday,April,"Action, Adventure","Johnny Weissmuller, Maureen O'Sullivan, Neil Hamilton, C. Aubrey Smith, Doris Lloyd, Forrester Harvey, Ivory Williams, Ray Corrigan, Johnny Eck",W.S. Van Dyke
95.0,18994,en,100.000000,1934-04-20,0.0,Released,Tarzan and His Mate,6.1,38.0,1934,0.0,Tarzan (Johnny Weissmuller series),Friday,April,"Drama, Adventure, Action","Johnny Weissmuller, Maureen O'Sullivan, Neil Hamilton, Paul Cavanagh, Forrester Harvey, Nathan Curry, Yola d'Avril, Paul Porcasi",Cedric Gibbons
72000000.0,25,en,125.000000,2005-11-04,96889998.0,Released,Jarhead,6.6,776.0,2005,1.35,Jarhead Collection,Friday,November,"Drama, War","Jamie Foxx, Jake Gyllenhaal, Scott MacDonald, Lucas Black, Peter Sarsgaard, Laz Alonso, Chris Cooper, Brian Geraghty, Damion Poitier, John Krasinski, Jocko Sims, Kevin Foster, Riad Galayini, Craig Coyne, Katherine Randolph, Honorine Bell, Dendrie Taylor, James Morrison, Ming Lo, Dennis Haysbert",Sam Mendes
0.0,23220,en,85.000000,1960-01-01,0.0,Released,The Brides of Dracula,6.2,46.0,1960,0.0,Dracula (Hammer Series),Friday,January,Horror,"Peter Cushing, Martita Hunt, Yvonne Monlaur, Freda Jackson, David Peel, Miles Malleson, Henry Oscar, Mona Washbourne, Andree Melly, Victor Brooks, Fred Johnson, Michael Ripper, Norman Pierce, Vera Cook, Marie Devereux, Susan Castle, Jill Haworth, Walter Henry, Michael Mulcaster, Harry Pringle, Harold Scott, Stephanie Watts",Terence Fisher
1000000.0,9885,en,99.000000,2005-01-01,27762648.0,Released,Wolf Creek,6.1,288.0,2005,27.76,Wolf Creek Collection,Saturday,January,"Horror, Thriller","John Jarratt, Cassandra Magrath, Kestie Morassi, Nathan Phillips, Andy McPhee, Darren Humphreys, Teresa Palmer",Greg McLean
0.0,9392,en,99.000000,2005-07-08,0.0,Released,The Descent,6.9,1029.0,2005,0.0,The Descent Collection,Friday,July,"Adventure, Horror","Shauna Macdonald, Natalie Mendoza, Alex Reid, Saskia Mulder, MyAnna Buring, Nora-Jane Noone, Oliver Milburn, Molly Kayll, Craig Conway, Leslie Simpson",Neil Marshall
150000000.0,674,en,157.000000,2005-11-05,895921036.0,Released,Harry Potter and the Goblet of Fire,7.5,5758.0,2005,5.97,Harry Potter Collection,Saturday,November,"Adventure, Fantasy, Family","Daniel Radcliffe, Rupert Grint, Emma Watson, Ralph Fiennes, Michael Gambon, Alan Rickman, Robbie Coltrane, Brendan Gleeson, Miranda Richardson, Gary Oldman, Robert Pattinson, Stanislav Yanevski, ClÃ©mence PoÃ©sy, Josh Herdman, Maggie Smith, Geraldine Somerville, Matthew Lewis, Frances de la Tour, Tom Felton, Roger Lloyd Pack, Jason Isaacs, Eric Sykes, Timothy Spall, David Tennant, Mark Williams, James Phelps, Oliver Phelps, Bonnie Wright, Jeff Rawle, Robert Hardy, Sheila Allen, Su Elliott, Anne Lacy, Flip Webster, David Sterne, Christopher Whittingham, Liam McKenna, Campbell Graham, Margery Mason, Katie Leung, William Melling, David Bradley, Devon Murray, Afshan Azad, Warwick Davis, Shefali Chowdhury, Angelica Mandy, Predrag Bjelac, Tolga Safer, Alfie Enoch, Louis Doyle, Jamie Waylett, Charlotte Skeoch, Robert Wilfort, Tiana Benjamin, Henry Lloyd-Hughes, Jarvis Cocker, Jonny Greenwood, Phil Selway, Steve Mackey, Jason Buckle, Steve Claydon, Shirley Henderson, Alan Watt, Adrian Rawlins",Mike Newell
10000000.0,7010,en,134.000000,1978-07-05,0.0,Released,The Wild Geese,6.3,62.0,1978,0.0,The Wild Geese Collection,Wednesday,July,"Action, Thriller, War","Richard Burton, Roger Moore, Richard Harris, Hardy KrÃ¼ger, Stewart Granger, John Kani, Jack Watson, Frank Finlay, Kenneth Griffith, Ronald Fraser, Barry Foster, Winston Ntshona, Percy Herbert, Ian Yule, Glyn Baker, Paul Spurrier, Rosalind Lloyd, David Ladd, Jeff Corey, Brook Williams, Valerie Leon, Leslie Schofield, Jane Hylton, Sydney Chama, Ken Gampu, Patrick Holt, Terence Longdon, John Dennison, Thomas Baptiste, Jules Walters, Fred Bryant, Anna Bergman, Suzanne Danielle, Chris Chittell",Andrew V. McLaglen
0.0,3124,en,86.000000,1964-04-08,0.0,Released,The Evil of Frankenstein,6.5,26.0,1964,0.0,Frankenstein (Hammer Series),Wednesday,April,"Horror, Science Fiction","Peter Cushing, Peter Woodthorpe, Duncan Lamont, Sandor ElÃ¨s, Katy Wild, David Hutcheson, James Maxwell, Howard Goorney, Kiwi Kingston, Caron Gardner",Freddie Francis
180000000.0,411,en,143.000000,2005-12-07,748806957.0,Released,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.7,2709.0,2005,4.16,The Chronicles of Narnia Collection,Wednesday,December,"Adventure, Family, Fantasy","William Moseley, Anna Popplewell, Skandar Keynes, Georgie Henley, Liam Neeson, Tilda Swinton, James McAvoy, Jim Broadbent, Kiran Shah, James Cosmo, Judy McIntosh, Elizabeth Hawthorne, Patrick Kake, Rachael Henley, Mark Wells, Noah Huntley, Sophie Winkleman, Ray Winstone, Dawn French, Rupert Everett, Cameron Rhodes, Philip Steuer, Sim Evan-Jones, Michael Madsen",Andrew Adamson
9000000.0,14695,en,85.000000,2005-10-16,0.0,Released,Havoc,5.1,80.0,2005,0.0,Havoc Collection,Sunday,October,"Drama, Thriller","Anne Hathaway, Freddy RodrÃ­guez, Bijou Phillips, Shiri Appleby, Joseph Gordon-Levitt, Raymond Cruz, Channing Tatum, Michael Biehn, Mike Vogel, Alexis Dziena, Sam Bottoms, Laura Breckenridge",Barbara Kopple
0.0,36775,en,102.000000,1967-12-22,0.0,Released,The Ambushers,4.6,7.0,1967,0.0,The Matt Helm Collection,Friday,December,"Action, Comedy","Dean Martin, Senta Berger, Janice Rule, Kurt Kasznar, Beverly Adams, David Mauro, Roy Jenson, John Brascia, Linda Foster, Tomiko Ishizuka, Karin Feddersen, Ulla Lindstrom, Marilyn Tindall, Lena Cederham, Susannah Moore, Terri Hughes, Penny Brahms, Kyra Bester, Jan Watson, Annabella Incontrera, Dee Duffy, James Gregory, Albert Salmi, Alena Johnston",Henry Levin
60000000.0,9641,en,94.000000,2005-12-21,129181830.0,Released,Cheaper by the Dozen 2,5.8,542.0,2005,2.15,Cheaper by the Dozen Collection,Wednesday,December,Comedy,"Steve Martin, Eugene Levy, Bonnie Hunt, Tom Welling, Jonathan Bennett, Forrest Landis, Carmen Electra, Taylor Lautner, Jacob Smith, Kevin G. Schmidt, Brent Kinsman, Brent and Shane Kinsman, Blake Woodruff, Alexander Conti, Matthew Knight, Hilary Duff, Alyson Stoner, Morgan York, Liliana Mumy, Robbie Amell, Adam Shankman, Piper Perabo",Adam Shankman
2500000.0,9568,en,92.000000,1996-06-07,0.0,Released,The Dentist,5.1,60.0,1996,0.0,The Dentist Collection,Friday,June,"Horror, Thriller","Corbin Bernsen, Linda Hoffman, Michael Stadvec, Ken Foree, Tony Noakes, Molly Hagan, Patty Toy, Jan Hoag, Virginya Keehne, Earl Boen, Christa Sauls, Lise Simms, Joanne Baron, Christopher Kriesa, Betsy Monroe, Brian Yuzna, Mark Ruffalo",Brian Yuzna
0.0,6935,en,90.000000,2001-04-04,0.0,Released,Yamakasi,5.8,140.0,2001,0.0,Yamakasi - Collection,Wednesday,April,"Action, Crime, Drama","ChÃ¢u Belle Dinh, Williams Belle, Malik Diouf, Yann Hnautra, Guylain N'Guba-Boyeke, Charles PerriÃ¨re, Laurent Piemontesi, Maher Kamoun, Bruno Flender, Amel Djemel, Afida Tahri, Abdelkrim Bahloul, Nassim Faid, Pascal LÃ©ger, FrÃ©dÃ©ric Pellegeay, Gwenael Clause","Ariel Zeitoun, Julien Seri"
0.0,20641,en,88.000000,2004-11-20,0.0,Released,Love's Enduring Promise,6.8,14.0,2004,0.0,The Love Comes Softly Collection,Saturday,November,"TV Movie, Drama, Romance","January Jones, Logan Bartholomew, Dale Midkiff, Katherine Heigl",Michael Landon Jr.
25000000.0,168705,en,95.000000,2005-10-22,2405420.0,Released,BloodRayne,3.6,120.0,2005,0.1,BloodRayne Collection,Saturday,October,"Action, Adventure, Fantasy, Horror","Kristanna Loken, Ben Kingsley, Michelle Rodriguez, Michael Madsen, Matthew Davis, Will Sanderson, Geraldine Chaplin, Udo Kier, Meat Loaf, Michael ParÃ©, Billy Zane",Uwe Boll
4800000.0,1690,en,94.000000,2005-01-06,80578934.0,Released,Hostel,5.7,913.0,2005,16.79,Hostel Collection,Thursday,January,Horror,"Jay Hernandez, Derek Richardson, Eythor Gudjonsson, Barbara Nedeljakova, Jana Kaderabkova, Jan VlasÃ¡k, Lubomir Bukovy, Takashi Miike, Keiko Seiko, Jana Havlickova, Rick Hoffman, Petr Janis, Jennifer Lim, Eli Roth, Josef Bradna",Eli Roth
15000000.0,10982,en,80.000000,2005-12-16,51053787.0,Released,Hoodwinked!,6.0,491.0,2005,3.4,Hoodwinked! Collection,Friday,December,"Animation, Comedy, Family","Anne Hathaway, Glenn Close, Jim Belushi, Patrick Warburton, Anthony Anderson, David Ogden Stiers, Xzibit, Chazz Palminteri, Andy Dick, Cory Edwards, Benjy Gaither, Ken Marino, Tom Kenny, Preston Stutzman, Tony Leech","Cory Edwards, Todd Edwards, Tony Leech"
50000000.0,834,en,106.000000,2006-01-12,111340801.0,Released,Underworld: Evolution,6.4,1548.0,2006,2.23,Underworld Collection,Thursday,January,"Fantasy, Action, Science Fiction, Thriller","Kate Beckinsale, Scott Speedman, Tony Curran, Shane Brolly, Derek Jacobi, Bill Nighy, Steven Mackintosh, Zita GÃ¶rÃ¶g, Brian Steele, Scott McElroy, John Mann, Michael Sheen, Sophia Myles, Richard Cetrone, Mike Mukatis, Raoul Ganeev, Andrew Kavadas",Len Wiseman
0.0,39345,en,90.000000,1998-09-08,0.0,Released,Casper Meets Wendy,5.4,83.0,1998,0.0,Casper Collection,Tuesday,September,"Family, Comedy, Adventure","Cathy Moriarty, Shelley Duvall, Teri Garr, George Hamilton, Hilary Duff, Richard Moll, Vincent Schiavelli, Blake Foster, Rodger Halston, Michael McDonald, Patrick Richwood, Travis McKenna, Alan Thicke, Maria Ford, Casper Van Dien, Billy Burnette, Rodman Flender, Rick Dean, Pauly Shore, Jeremy Foley, Norm Macdonald, Ben Stein",Sean McNamara
0.0,39788,en,108.000000,2004-09-17,0.0,Released,Vinci,6.9,16.0,2004,0.0,Vabank (Collection),Friday,September,"Action, Comedy, Foreign","Robert WiÄckiewicz, Borys Szyc, Mieczyslaw Grabka, Marcin DorociÅski, Jan Machulski, Kamilla Baar",Juliusz Machulski
0.0,24580,en,82.000000,1955-08-26,0.0,Released,The Creeping Unknown,6.6,43.0,1955,0.0,Quatermass (Hammer series),Friday,August,"Horror, Science Fiction","Brian Donlevy, Richard Wordsworth, David King-Wood, Jack Warner, Margia Dean, Maurice Kaufmann, John Wynn, Lionel Jeffries, Harold Lang, Jane Asher, Toke Townley, Gordon Jackson, Thora Hird, Sam Kydd, Basil Dignam, Margaret Anderson, Eric Corrie, Henry B. Longhurst, Ernest Hare, Michael Godfrey, Marianne Stone, Bartlett Mullins, Mayne Lynton, John Kerr, Barry Lowe, Jane Aird, Molly Glessing, Arthur Gross, Donald Gray, Gron Davies, Stanley Van Beers, Arthur Lovegrove",Val Guest
3000000.0,11246,en,89.000000,2002-10-15,0.0,Released,Hellraiser: Hellseeker,4.7,79.0,2002,0.0,Hellraiser Collection,Tuesday,October,"Horror, Thriller, Mystery","Dean Winters, Ashley Laurence, Rachel Hayward, Sarah-Jane Redmond, Doug Bradley, William S. Taylor, Ken Camroux, Trevor White, Michael Rogers, Jody Thompson, Kaaren de Zilva",Rick Bota
0.0,7295,en,106.000000,2005-11-22,0.0,Released,8MM 2,4.1,28.0,2005,0.0,8MM Collection,Tuesday,November,"Thriller, Mystery, Drama","Johnathon Schaech, Lori Heuring, Bruce Davison, Julie Benz, Valentine Pelka, Zita GÃ¶rÃ¶g, Robert Cavanah, Alex Scarlis, Jane How, Peaches, Gina B.",J.S. Cardone
0.0,7509,en,115.000000,2005-09-08,10422387.0,Released,Water,6.7,35.0,2005,0.0,Elements Trilogy,Thursday,September,"Drama, Foreign, Romance","Lisa Ray, Sarala, John Abraham, Seema Biswas, Waheeda Rehman, Vinay Pathak, Rishma Malik, Manorama, Raghuvir Yadav",Deepa Mehta
40000000.0,11565,en,99.000000,2006-01-26,138259062.0,Released,Big Momma's House 2,5.4,376.0,2006,3.46,Big Momma's House Collection,Thursday,January,"Comedy, Crime","Martin Lawrence, Nia Long, Emily Procter, Zachary Levi, Mark Moses, Kat Dennings, ChloÃ« Grace Moretz, Marisol Nichols, Kevin Durand",John Whitesell
25000000.0,11283,en,97.000000,2005-10-21,122489822.0,Released,Nanny McPhee,6.4,742.0,2005,4.9,Nanny McPhee Collection,Friday,October,"Fantasy, Comedy, Family","Emma Thompson, Colin Firth, Kelly Macdonald, Thomas Brodie-Sangster, Eliza Bennett, RaphaÃ«l Coleman, Samuel Honywood, Angela Lansbury, Celia Imrie, Imelda Staunton, Elizabeth Berrington, Derek Jacobi, Phyllida Law, Adam Godley",Kirk Jones
0.0,16452,en,103.000000,2005-03-01,0.0,Released,The Comedians of Comedy,7.1,14.0,2005,0.0,The Comedians Of Comedy Collection,Tuesday,March,"Comedy, Documentary","Patton Oswalt, Brian Posehn, Maria Bamford, Zach Galifianakis",Michael Blieden
25000000.0,9286,en,93.000000,2006-02-10,117719158.0,Released,Final Destination 3,5.8,1000.0,2006,4.71,Final Destination Collection,Friday,February,"Horror, Mystery","Mary Elizabeth Winstead, Ryan Merriman, Kris Lemche, Alexz Johnson, Sam Easton, Jesse Moss, Gina Holden, Texas Battle, Chelan Simmons, Crystal Lowe, Amanda Crew, Ecstasia Sanders, Jody Racicot, Patrick Gallagher, Maggie Ma, Tony Todd, Jim Shield, Cory Monteith",James Wong
